   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000  4025   0.00000   0.00000   0.00023   0.00000   0.01100   0.00001   0.00000   0.00000   0.00002   0.57956   0.00093   0.00000   0.00688   0.00001   0.37157   0.02978  10.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   1.00000  4026   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00002   0.00000   0.00003   0.00399   0.00077   0.00059   0.99459  16.00000
   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000         *   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000  4051   0.00361   0.00004   0.01192   0.00508   0.00409   0.01217   0.00007   0.00000   0.12699   0.00535   0.03509   0.18569   0.00058   0.00624   0.34787   0.25519  15.00000
   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000         *   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000  4053   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00002   0.00002   0.00003   0.00062   0.00038   0.00386   0.99507  16.00000
   0.00000   0.00000   1.00000   0.00000         *   0.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000         *         *         *   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000         *         *   0.00000   0.00000  4054   0.67804   0.00000   0.00150   0.04979   0.18575   0.00000   0.00000   0.00000   0.00084   0.00016   0.08329   0.00000   0.00000   0.00006   0.00055   0.00000   1.00000
   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000  4055   0.16608   0.00000   0.00017   0.35920   0.03310   0.00000   0.00001   0.00000   0.00283   0.00001   0.43715   0.00000   0.00000   0.00008   0.00137   0.00000  11.00000
   1.00000   1.00000   0.00000         *   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000         *         *   0.00000   0.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000  4056   0.00008   0.00000   0.00000   0.00006   0.14566   0.00000   0.00000   0.00003   0.00002   0.00276   0.70971   0.00000   0.00006   0.02494   0.10191   0.01476  11.00000
   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000         *   0.00000         *   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000  4058   0.00000   0.00000   0.00000   0.00001   0.00384   0.00000   0.00000   0.00001   0.00002   0.00093   0.12046   0.00003   0.00039   0.02933   0.22018   0.62480  16.00000
   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000         *         *   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000  4061   0.99099   0.00005   0.00018   0.00025   0.00852   0.00000   0.00000   0.00000   0.00000   0.00000   0.00001   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000
   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   1.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000         *   0.00000   0.00000   0.00000   0.00000   1.00000  4064   0.00097   0.00000   0.02644   0.00000   0.07374   0.00352   0.00000   0.00001   0.00043   0.79570   0.00097   0.00008   0.01129   0.00002   0.07923   0.00759  10.00000
   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000  4066   0.00000   0.00000   0.00020   0.00000   0.00020   0.00261   0.00000   0.00000   0.00052   0.00612   0.00042   0.00951   0.00836   0.00033   0.09507   0.87665  16.00000
   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   0.00000   1.00000  4071   0.00002   0.00000   0.00144   0.00000   0.00183   0.00037   0.00000   0.00000   0.00238   0.05452   0.00243   0.00087   0.00556   0.00014   0.55092   0.37951  15.00000
   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000  4088   0.00000   0.00000   0.00000   0.00000   0.00001   0.00000   0.00000   0.00000   0.00000   0.00037   0.00006   0.00003   0.00394   0.00037   0.01362   0.98159  16.00000
   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000         *   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000  4091   0.84564   0.00006   0.13678   0.00618   0.00229   0.00092   0.00000   0.00000   0.00757   0.00029   0.00010   0.00007   0.00000   0.00000   0.00010   0.00000   1.00000
   1.00000   1.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.00000         *         *         *   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000  4098   0.02836   0.00014   0.00247   0.06134   0.01301   0.00339   0.00043   0.00006   0.04047   0.00045   0.17181   0.07953   0.00062   0.13648   0.04498   0.41648  16.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   1.00000   0.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000         *   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.00000   1.00000   1.00000  4100   0.00000   0.00003   0.00039   0.00000   0.00000   0.27735   0.00000   0.00000   0.00029   0.00018   0.00000   0.29793   0.01325   0.00032   0.00080   0.40945  16.00000
   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000         *         *         *   0.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000  4101   0.63417   0.00007   0.00925   0.06277   0.17373   0.00010   0.00001   0.00002   0.00694   0.00101   0.10501   0.00011   0.00001   0.00186   0.00461   0.00034   1.00000
   0.00000   1.00000   1.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000  4102   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00001   0.00000   0.00003   0.00062   0.00007   0.00306   0.99620  16.00000
   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000         *   1.00000   1.00000  4107   0.00000   0.00000   0.00000   0.00000   0.00002   0.00000   0.00000   0.00001   0.00000   0.00001   0.00050   0.00011   0.00059   0.05787   0.00196   0.93894  16.00000
   0.00000   1.00000   1.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000  4109   0.00026   0.00000   0.00582   0.00134   0.00029   0.00100   0.00000   0.00000   0.22648   0.00261   0.00924   0.05570   0.00005   0.00028   0.62040   0.07654  15.00000
