   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000  4025   0.00000   0.00000   0.00032   0.00000   0.00468   0.00001   0.00000   0.00000   0.00005   0.45857   0.00056   0.00000   0.00214   0.00000   0.50637   0.02729  15.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   1.00000  4026   0.00000   0.00000   0.00000   0.00000   0.00000   0.00001   0.00000   0.00000   0.00000   0.00001   0.00000   0.00007   0.00182   0.00025   0.00036   0.99749  16.00000
   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000         *   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000  4051   0.00990   0.00034   0.01175   0.01383   0.00215   0.00806   0.00079   0.00002   0.15209   0.00256   0.01986   0.17643   0.00039   0.00278   0.21842   0.38062  16.00000
   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000         *   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000  4053   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00002   0.00001   0.00007   0.00027   0.00016   0.00652   0.99293  16.00000
   0.00000   0.00000   1.00000   0.00000         *   0.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000         *         *         *   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000         *         *   0.00000   0.00000  4054   0.62117   0.00002   0.00036   0.04968   0.21452   0.00000   0.00000   0.00001   0.00026   0.00012   0.11319   0.00000   0.00000   0.00007   0.00060   0.00000   1.00000
   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000  4055   0.15120   0.00001   0.00004   0.33401   0.03291   0.00000   0.00002   0.00000   0.00084   0.00001   0.47966   0.00000   0.00000   0.00008   0.00121   0.00000  11.00000
   1.00000   1.00000   0.00000         *   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000         *         *   0.00000   0.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000  4056   0.00010   0.00000   0.00000   0.00008   0.14330   0.00000   0.00000   0.00017   0.00001   0.00170   0.73453   0.00000   0.00004   0.01677   0.08047   0.02283  11.00000
   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000         *   0.00000         *   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000  4058   0.00000   0.00000   0.00000   0.00001   0.00354   0.00000   0.00000   0.00002   0.00003   0.00104   0.11995   0.00004   0.00015   0.01575   0.32650   0.53295  16.00000
   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000         *         *   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000  4061   0.99242   0.00052   0.00005   0.00032   0.00668   0.00000   0.00000   0.00000   0.00000   0.00000   0.00001   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000
   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   1.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000         *   0.00000   0.00000   0.00000   0.00000   1.00000  4064   0.00501   0.00002   0.05276   0.00001   0.06758   0.00417   0.00000   0.00006   0.00134   0.71224   0.00122   0.00018   0.01239   0.00002   0.11911   0.02391  10.00000
   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000  4066   0.00001   0.00000   0.00045   0.00000   0.00012   0.00122   0.00000   0.00000   0.00138   0.00602   0.00025   0.00641   0.00363   0.00014   0.12311   0.85725  16.00000
   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   0.00000   1.00000  4071   0.00004   0.00000   0.00209   0.00001   0.00092   0.00041   0.00000   0.00000   0.00410   0.04832   0.00129   0.00137   0.00211   0.00005   0.62473   0.31454  15.00000
   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000  4088   0.00000   0.00000   0.00000   0.00000   0.00001   0.00001   0.00000   0.00000   0.00000   0.00048   0.00005   0.00007   0.00178   0.00016   0.02294   0.97450  16.00000
   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000         *   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000  4091   0.92405   0.00053   0.05975   0.00819   0.00154   0.00069   0.00001   0.00000   0.00491   0.00010   0.00009   0.00010   0.00000   0.00000   0.00005   0.00000   1.00000
   1.00000   1.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.00000         *         *         *   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000  4098   0.02775   0.00089   0.00153   0.06129   0.00958   0.00099   0.00333   0.00031   0.03127   0.00053   0.13964   0.03429   0.00034   0.08405   0.07125   0.53297  16.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   1.00000   0.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000         *   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.00000   1.00000   1.00000  4100   0.00001   0.00023   0.00035   0.00000   0.00000   0.16215   0.00004   0.00001   0.00033   0.00008   0.00000   0.26238   0.00777   0.00014   0.00047   0.56604  16.00000
   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000         *         *         *   0.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000  4101   0.58699   0.00036   0.00195   0.06063   0.20271   0.00002   0.00006   0.00012   0.00186   0.00067   0.13814   0.00004   0.00001   0.00158   0.00425   0.00060   1.00000
   0.00000   1.00000   1.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000  4102   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00002   0.00000   0.00007   0.00027   0.00003   0.00545   0.99415  16.00000
   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000         *   1.00000   1.00000  4107   0.00000   0.00000   0.00000   0.00000   0.00001   0.00000   0.00000   0.00004   0.00000   0.00000   0.00042   0.00007   0.00027   0.02638   0.00125   0.97156  16.00000
   0.00000   1.00000   1.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000  4109   0.00086   0.00001   0.00639   0.00440   0.00019   0.00095   0.00005   0.00000   0.30345   0.00139   0.00631   0.07602   0.00005   0.00019   0.43577   0.16399  15.00000
   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.00000   1.00000   1.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000  4110   0.00237   0.00001   0.00022   0.00524   0.03204   0.00002   0.00004   0.00003   0.00443   0.00292   0.46692   0.00062   0.00005   0.00787   0.39456   0.08266  11.00000
   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000  4113   0.62231   0.02199   0.19913   0.00170   0.00104   0.14202   0.00010   0.00001   0.00505   0.00033   0.00002   0.00609   0.00005   0.00000   0.00006   0.00010   1.00000
   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   1.00000   1.00000         *   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000  4114   0.03672   0.00002   0.05254   0.02504   0.00799   0.00062   0.00002   0.00000   0.33190   0.01144   0.03596   0.00665   0.00003   0.00009   0.47663   0.01434  15.00000
   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000         *   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   0.00000   1.00000  4115   0.27101   0.00098   0.66887   0.00032   0.00045   0.04892   0.00000   0.00000   0.00730   0.00111   0.00000   0.00090   0.00002   0.00000   0.00008   0.00001   3.00000
   0.00000   1.00000   0.00000   1.00000   1.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000         *         *         *   0.00000   0.00000   1.00000   0.00000   0.00000   1.00000  4117   0.01616   0.00003   0.00406   0.00220   0.21817   0.00016   0.00001   0.00009   0.00512   0.05485   0.19567   0.00034   0.00047   0.00157   0.45559   0.04550  15.00000
   0.00000   1.00000   0.00000         *   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000  4136   0.81588   0.00032   0.00057   0.00223   0.17760   0.00000   0.00000   0.00002   0.00001   0.00012   0.00321   0.00000   0.00000   0.00001   0.00002   0.00000   1.00000
   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   1.00000  4172   0.10264   0.00006   0.69586   0.00012   0.02234   0.00798   0.00000   0.00000   0.00759   0.15147   0.00017   0.00015   0.00038   0.00000   0.01091   0.00032   3.00000
   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   1.00000  4187   0.00045   0.00001   0.00019   0.00062   0.01030   0.00010   0.00003   0.00006   0.00249   0.00445   0.09491   0.00216   0.00050   0.00992   0.37998   0.49383  16.00000
   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000         *         *         *   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000  4194   0.00013   0.00011   0.00025   0.00001   0.00172   0.00436   0.00002   0.00033   0.00024   0.00334   0.00117   0.00705   0.01295   0.00423   0.02108   0.94302  16.00000
   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000         *   0.00000   0.00000  4223   0.81659   0.00012   0.00057   0.00197   0.17775   0.00000   0.00000   0.00001   0.00001   0.00012   0.00283   0.00000   0.00000   0.00000   0.00002   0.00000   1.00000
   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000  4225   0.68009   0.00034   0.00003   0.07025   0.14804   0.00000   0.00006   0.00002   0.00003   0.00001   0.10088   0.00000   0.00000   0.00021   0.00004   0.00000   1.00000
   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000  4228   0.16070   0.00000   0.00011   0.82443   0.00027   0.00000   0.00003   0.00000   0.00535   0.00000   0.00905   0.00000   0.00000   0.00000   0.00006   0.00000   4.00000
   1.00000   1.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   1.00000   1.00000  4247   0.00000   0.00000   0.00000   0.00000   0.00000   0.00001   0.00000   0.00001   0.00000   0.00001   0.00000   0.00007   0.00207   0.00082   0.00031   0.99669  16.00000
   1.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000         *   0.00000   1.00000   1.00000  4251   0.00003   0.00000   0.00047   0.00003   0.00044   0.00042   0.00000   0.00000   0.00338   0.00634   0.00227   0.00508   0.00124   0.00041   0.30079   0.67910  16.00000
   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   1.00000  4262   0.00001   0.00005   0.00000   0.00000   0.01063   0.00003   0.00001   0.01701   0.00000   0.00031   0.00725   0.00005   0.01010   0.21722   0.00197   0.73536  16.00000
   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   0.00000   1.00000   1.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   0.00000   1.00000  4264   0.00001   0.00000   0.01911   0.00002   0.00000   0.00022   0.00000   0.00000   0.39100   0.00416   0.00003   0.00758   0.00001   0.00000   0.56150   0.01636  15.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.00000  4268   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00007   0.00028   0.00002   0.00025   0.99939  16.00000
   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000         *   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   0.00000   0.00000  4272   0.96164   0.00038   0.00026   0.03560   0.00160   0.00000   0.00002   0.00000   0.00009   0.00000   0.00039   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000
   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000         *         *   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000  4283   0.76410   0.00017   0.00021   0.02829   0.16633   0.00000   0.00001   0.00001   0.00007   0.00005   0.04063   0.00000   0.00000   0.00004   0.00010   0.00000   1.00000
   0.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000  4284   0.00011   0.00000   0.03043   0.00000   0.00151   0.00072   0.00000   0.00000   0.00580   0.41084   0.00020   0.00023   0.00215   0.00000   0.51680   0.03119  15.00000
