   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000  4025   0.00000   0.00000   0.00029   0.00000   0.01164   0.00360   0.00000   0.00000   0.00002   0.66132   0.00075   0.00124   0.01413   0.00001   0.27473   0.03227  10.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   1.00000  4026   0.00000   0.00000   0.00000   0.00000   0.00000   0.00158   0.00000   0.00000   0.00000   0.00004   0.00000   0.04949   0.00773   0.00631   0.00098   0.93385  16.00000
   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000         *   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000  4051   0.00250   0.00000   0.01152   0.00458   0.00873   0.00177   0.00000   0.00000   0.13657   0.01581   0.05186   0.09710   0.00026   0.00648   0.60839   0.05444  15.00000
   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000         *   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000  4053   0.00000   0.00000   0.00000   0.00000   0.00000   0.00023   0.00000   0.00000   0.00000   0.00001   0.00001   0.04573   0.00122   0.00076   0.00104   0.95101  16.00000
   0.00000   0.00000   1.00000   0.00000         *   0.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000         *         *         *   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000         *         *   0.00000   0.00000  4054   0.72910   0.00000   0.00827   0.06312   0.15208   0.00000   0.00000   0.00000   0.00464   0.00001   0.04273   0.00001   0.00000   0.00003   0.00002   0.00000   1.00000
   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000  4055   0.18588   0.00000   0.00063   0.51942   0.02806   0.00000   0.00000   0.00000   0.01145   0.00000   0.25446   0.00003   0.00000   0.00004   0.00003   0.00000   4.00000
   1.00000   1.00000   0.00000         *   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000         *         *   0.00000   0.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000  4056   0.00009   0.00000   0.00001   0.00009   0.20944   0.00004   0.00000   0.00000   0.00004   0.00268   0.70998   0.00122   0.00003   0.01430   0.05878   0.00331  11.00000
   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000         *   0.00000         *   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000  4058   0.00000   0.00000   0.00000   0.00001   0.00167   0.00216   0.00001   0.00000   0.00005   0.00016   0.03654   0.43698   0.00053   0.08978   0.02333   0.40877  12.00000
   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000         *         *   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000  4061   0.99645   0.00000   0.00106   0.00020   0.00229   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000
   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   1.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000         *   0.00000   0.00000   0.00000   0.00000   1.00000  4064   0.00106   0.00000   0.03720   0.00000   0.06245   0.00623   0.00000   0.00000   0.00043   0.83409   0.00062   0.00033   0.00277   0.00002   0.05380   0.00098  10.00000
   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000  4066   0.00000   0.00000   0.00020   0.00000   0.00050   0.01019   0.00000   0.00000   0.00057   0.01584   0.00070   0.13278   0.01355   0.00179   0.14447   0.67941  16.00000
